"","county","state","pollingplaces","pppcapita","peopleppp","plean","Totalpopulation","pctWhite","pctBlackorAfricanAmerican","pctHispanicorLatino(ofanyrace)","pctNotHispanicorLatino","Citizen,18andoverpopulation","pctUnemploymentRate","Meantraveltimetowork(minutes)","pctLessthan$10,000","pct$10,000to$14,999","pct$15,000to$24,999","pct$25,000to$34,999","pct$35,000to$49,999","pct$50,000to$74,999","pct$75,000to$99,999","pct$100,000to$149,999","pct$150,000to$199,999","pct$200,000ormore","Medianhouseholdincome(dollars)","Meanhouseholdincome(dollars)","Percapitaincome(dollars)","pctFamiliesIncomeBelowPoverty","pctPeopleIncomeBelowPoverty","pctLessthan9thgrade","pct9thto12thgrade,nodiploma","pctHighschoolgraduate(includesequivalency)","pctSomecollege,nodegree","pctAssociate'sdegree","pctBachelor'sdegree","pctGraduateorprofessionaldegree","pctHighschoolgraduateorhigher","pctBachelor'sdegreeorhigher","pctNative","pctForeignborn","popdensity","id","region"
"75","BENTON","MN",27,0.000929368029739777,1076,-19.533275713051,39779,92.2,3.3,2.3,97.7,29052,4,23.3,6.2,5.3,8.5,10.1,14.6,18.7,15.5,13.6,5,2.5,56357,69687,28566,7.8,12.6,2.4,5.2,31.1,24.7,14.1,16.7,5.8,92.4,22.6,96,4,97.42672,"0500000US27009","Midwest"
"76","BERKELEY","SC",80,0.000522776728593927,1912.8625,-9.2187749030441,209065,67.1,23.8,6.5,93.5,153029,5.2,27.7,5.6,3.4,7.9,10.1,12.9,21.5,15.1,15.2,4.7,3.6,59995,75504,28331,9,12.2,3.4,7.8,29.7,24.3,10.9,15.9,7.9,88.8,23.8,94.6,5.4,189.4379,"0500000US45015","South"
"77","BERKELEY","WV",66,0.000777714932126697,1285.81818181818,-19.6265253297177,113495,87,7.7,4.2,95.8,84864,6.9,30.6,4.5,4.2,8.3,9.9,12.9,20.9,16.1,15.5,5.3,2.6,60615,72871,28736,10.1,12.7,2.9,8.2,37.5,21.7,8.6,14,7,88.8,21,96.5,3.5,353.4035,"0500000US54003","South"
"78","BERKS","PA",202,0.000655167716448602,1526.32673267327,-5.194986947556,416642,82.6,5.2,20.3,79.7,308318,6.7,24.9,5.5,4.2,9,9.4,12.4,18.9,14.1,16.1,6,4.4,61522,79191,30187,9.1,12.8,5.3,8.2,37.2,16.6,8.2,15.9,8.6,86.5,24.5,92.5,7.5,486.5211,"0500000US42011","Northeast"
"79","BERNALILLO","NM",79,0.000161604094515893,6187.96202531646,10.2301408983054,677692,74,2.8,49.8,50.2,488849,6.3,22.2,8.3,5.2,11.2,10.5,13.4,17.3,11.7,12.8,4.9,4.7,51643,71513,29415,12.9,17.4,4.5,6.7,23.2,23.5,8.1,18.5,15.4,88.8,33.9,89.8,10.2,583.5853,"0500000US35001","West"
"80","BERRIEN","GA",5,0.000354609929078014,2820,-33.8151182562993,19025,84.5,11.9,4.9,95.1,14100,8.6,24.7,14.1,7.6,12.2,13.7,14.9,18.2,9.6,7.6,1.5,0.5,37163,46957,18611,19.3,26.3,5.6,16.4,42.3,16.4,7.5,7.7,4.1,78.1,11.8,97.5,2.5,41.96291,"0500000US13019","South"
"81","BERTIE","NC",12,0.000748876684972541,1335.33333333333,12.5730994152047,19644,34.8,61.1,2.1,97.9,16024,11.7,25.7,12.1,10.4,17,13.7,15,13.9,7.3,5.6,3.2,1.7,33143,48897,20430,16.6,23,6.7,14.5,38,20,7.3,8.2,5.2,78.7,13.4,99.1,0.9,28.09591,"0500000US37015","South"
"82","BIBB","GA",31,0.000273330041616703,3658.58064516129,10.4750945257274,153490,40.9,54.1,3.2,96.8,113416,8.8,21.2,13.6,7.5,12.5,11.2,13.6,14.8,10.1,9.6,3.2,3.8,39931,61037,24409,20.3,25.7,4,10.3,31.6,21.8,6.7,15.1,10.6,85.7,25.7,96.8,3.2,615.4409,"0500000US13021","South"
"83","BIENVILLE","LA",33,0.00313330801367262,319.151515151515,-4.5533769063181,13668,54.5,43,0.2,99.8,10532,5.4,31.7,14.6,11.2,16.8,13,10.2,13.4,10.8,7.4,1.1,1.5,30300,47447,20866,23.9,29.2,4.2,12.9,41.7,22.2,6.6,8,4.3,82.9,12.4,99.3,0.7,16.84743,"0500000US22013","South"
"84","BIG HORN","MT",19,0.00216919739696312,461,3.0529516088168,13376,31.4,0,6.3,93.7,8759,13.4,18.8,8.5,4.3,11.5,12.9,15.5,16.9,12.2,14.2,2,2.2,46365,60332,18560,22.5,26.2,2.8,9,35.8,24.3,10.7,12.8,4.6,88.2,17.4,98.7,1.3,2.676372,"0500000US30003","West"
"85","BIG STONE","MN",23,0.00584944048830112,170.95652173913,-13.582443653618,5016,99.1,0,1.6,98.4,3932,2.3,18.5,5.9,5.6,12.5,9.1,14.6,18.3,16.2,11.6,2.8,3.4,51920,67841,30489,7.5,11.4,5.4,4.4,43.5,21.7,10.1,10.8,4.2,90.2,15,98.4,1.6,10.04856,"0500000US27011","Midwest"
"86","BILLINGS","ND",6,0.00841514726507714,118.833333333333,-39.3501805054152,946,92.3,1.2,6,94,713,3.7,25.2,2.9,2.6,4.7,7.5,12.5,15.6,7.3,26.8,9.1,11.2,92604,112623,45523,6.2,8.6,4.1,7.2,32,15.3,15.2,18.8,7.4,88.8,26.3,96.8,3.2,0.8234393,"0500000US38007","Midwest"
"87","BLACK HAWK","IA",62,0.000617683686176837,1618.95161290323,3.983486576563,133009,84,9.1,4.3,95.7,100375,4.5,16.1,7,4.9,10.2,11.7,13.6,19.2,12.9,13.1,3.7,3.6,52688,70944,29100,9.9,16,3.2,5.5,30.2,20.8,11.7,19.1,9.6,91.3,28.6,94.3,5.7,235.0522,"0500000US19013","Midwest"
"88","BLADEN","NC",17,0.000666091999059635,1501.29411764706,-4.7965490600052,33778,57.1,35,7.5,92.5,25522,7.1,24.4,12.6,10.2,15.8,14.1,13.5,16.6,8.9,5.9,1.3,1.1,32378,48827,20803,20.7,26,6.6,13.3,33.4,22.5,9.1,10.7,4.4,80.1,15.1,95.8,4.2,38.60942,"0500000US37017","South"
"89","BLAINE","MT",8,0.00169671261930011,589.375,-1.336032388664,6727,45.3,0.4,3.5,96.5,4715,15.2,15.5,10.3,6.7,14.9,15.2,15.9,18.4,7,7.9,3,0.6,38083,48891,18155,23.1,29.6,3.6,7.4,25.9,28.5,12.8,16.6,5.2,89.1,21.8,99.1,0.9,1.59139,"0500000US30005","West"
"90","BLAINE","NE",1,0.00266666666666667,375,-40.1960784313725,480,100,0,0,100,375,0,20.2,1.8,6.9,8.7,10.1,18.8,30.3,9.2,6.4,5,2.8,50870,61209,26767,7.3,12.5,0,3.7,31.8,23.9,17.9,13.6,9.1,96.3,22.7,100,0,0.6754017,"0500000US31009","Midwest"
"91","BLAINE","OK",9,0.001294033069734,772.777777777778,-30.2225312934631,9634,79.1,4.1,10.4,89.6,6955,3,18.7,6.3,7.3,10,9.5,16.7,19.1,12.4,12.2,4.2,2.4,50391,66723,25708,8.5,12.8,7.3,10.2,34.5,24.4,7.1,11.5,5.1,82.5,16.6,92.3,7.7,10.37673,"0500000US40011","South"
"92","BLAIR","PA",93,0.000947857637897998,1055.01075268817,-23.7102819580736,123842,95.5,1.6,1.2,98.8,98116,5,20.2,7.2,6.6,11.3,11.6,15.3,18.6,13.5,10.7,2.8,2.4,47969,62590,26648,10.6,14.6,2.3,6.8,45.4,15.8,8.9,14,6.8,90.9,20.8,98.8,1.2,235.53,"0500000US42013","Northeast"
"93","BLECKLEY","GA",1,0.000100948919846558,9906,-27.1576763485477,12775,69.7,28.1,2.8,97.2,9906,7.4,23.1,13.1,7.3,12.2,10.6,11.3,22.6,9.9,10.1,1.8,1.1,45029,52225,18519,15.8,20.8,5.1,7.3,41.7,19.9,8.8,8.9,8.3,87.6,17.2,98.3,1.7,59.17913,"0500000US13023","South"
"94","BLUE EARTH","MN",54,0.00105046103567677,951.962962962963,-2.0584814753281,66322,91.1,3.5,3.5,96.5,51406,4,17.7,5.7,4.9,10.1,10.9,14.1,16.7,14.6,14.6,4.8,3.7,55861,72902,28824,8,18.1,1.9,4,26.7,21.6,12.3,22.1,11.5,94.1,33.6,95.6,4.4,88.69218,"0500000US27013","Midwest"
"95","BON HOMME","SD",5,0.000895094880057286,1117.2,-24.937700249199,6969,88.7,1.5,2.8,97.2,5586,1.4,19.7,5.4,6.9,10.4,10.8,13.2,21.5,13.2,13.2,3.1,2.4,54450,63872,23525,4.9,10.9,6.2,6.1,36.4,20,12.9,12.3,6.1,87.7,18.4,98.6,1.4,12.36626,"0500000US46009","Midwest"
"96","BOND","IL",25,0.00188309731846942,531.04,-20.2442528735632,16712,90.9,6.2,3.5,96.5,13276,3.9,24,6.2,4.7,10.2,8.1,13.9,20.2,15,14.5,4.9,2.3,58097,70131,26356,7.9,14.5,2.6,7.7,36.8,20.5,10.6,13.8,8,89.7,21.8,97.5,2.5,43.93975,"0500000US17005","Midwest"
"97","BOONE","IA",15,0.000733747493029399,1362.86666666667,-7.4587332053743,26399,96.4,0.5,2.6,97.4,20443,3.8,21.8,4.3,3.3,8.3,10.2,14.6,21.4,14.9,15.4,4.4,3.4,61111,74853,31686,3.7,8,1.8,3.9,32.3,23.3,13.9,17.9,6.9,94.3,24.8,98.7,1.3,46.18777,"0500000US19015","Midwest"
"98","BOONE","IL",38,0.00103199174406605,969,-7.7161654135338,53606,87.4,2.2,21.4,78.6,36822,6.8,28.6,4.7,3.3,8,9.1,12.2,18.9,14.8,17.1,5.7,6.2,66898,85599,30725,7.8,11,6.3,7.5,35.2,19.8,7.9,13.8,9.4,86.2,23.2,89.8,10.2,190.9301,"0500000US17007","Midwest"
"99","BOONE","NE",7,0.00172754195459033,578.857142857143,-34.7401400663472,5313,98.4,0.4,2.1,97.9,4052,1.7,16.1,3.1,4.6,9.6,8.3,19.7,19.6,13.8,12.3,4,5,54063,72720,30680,3.5,6.1,2,3.8,34.3,24.6,14.7,14.3,6.3,94.2,20.6,99.3,0.7,7.738651,"0500000US31011","Midwest"
"100","BOONE","WV",26,0.00145977205097973,685.038461538462,-28.4181335905474,22817,97.9,0.9,0.2,99.8,17811,9.4,34.1,12.5,6.6,15.9,11.6,14.7,16.9,10.9,7.9,1,1.9,38642,52007,21394,20.8,24.3,6.8,13.5,50.6,14.9,5.8,4.8,3.5,79.7,8.4,99.6,0.4,45.49441,"0500000US54005","South"
"101","BOSSIER","LA",82,0.000889612150800109,1124.08536585366,-23.727527797984,126131,72.1,22.3,6.6,93.4,92175,5.8,21.6,7.7,4.4,9.6,11.5,13.3,18.1,13,13.8,5.2,3.4,53806,69781,27924,12.7,16.4,3.1,7.6,29.5,24.7,9.5,16.8,8.9,89.3,25.6,96.1,3.9,150.1015,"0500000US22015","South"
"102","BOTTINEAU","ND",15,0.00290191526407429,344.6,-27.2136222910217,6589,93.2,0.9,2.2,97.8,5169,3.8,17,5.2,3.5,10.6,10.1,10.1,22.3,11.9,16.2,5,5.2,59882,79085,35039,6.2,10.1,3.9,5,29.2,25.4,12.9,18.9,4.8,91.2,23.7,97.4,2.6,3.949237,"0500000US38009","Midwest"
"103","BOWMAN","ND",4,0.00167014613778706,598.75,-36.4315600717274,3195,96.4,0,5.4,94.6,2395,2.5,15.6,5.4,4.6,8.6,6.4,12.4,18.2,15.4,19,4.5,5.4,65063,82581,36221,3.6,7.8,2.8,7,30.7,22.6,12.7,18.3,5.9,90.2,24.3,99.3,0.7,2.749807,"0500000US38011","Midwest"
"104","BOX BUTTE","NE",3,0.000369458128078818,2706.66666666667,-28.9393278044522,11089,91.8,0.4,12.4,87.6,8120,5.2,10,3.7,4.7,11.3,10.1,16.2,19.4,14.5,14.5,3.4,2.2,56412,67128,28835,7,11.9,4.5,3.7,33.6,30.5,9.5,13.8,4.4,91.7,18.2,98,2,10.31254,"0500000US31013","Midwest"
"105","BOYD","NE",3,0.00191082802547771,523.333333333333,-38.4788478847885,2042,95.5,0.4,0.7,99.3,1570,1.5,19.1,7.1,7.4,11.4,10.5,13.2,21.3,13,10.7,3.5,1.9,50729,63804,27951,6.6,10.6,2.3,3.1,41.7,22.8,11.8,14.5,3.7,94.6,18.2,98.5,1.5,3.781939,"0500000US31015","Midwest"
"106","BRADFORD","PA",61,0.00128523871728962,778.065573770492,-24.0146878824969,61304,96.9,0.4,1.4,98.6,47462,4.8,22.5,5.5,4.6,11.6,11.4,15.4,20.6,12.2,13,3.1,2.6,51457,66337,27319,8,12,3,8.1,46.7,15.2,9.2,11.7,6.1,88.9,17.8,98.6,1.4,53.42781,"0500000US42015","Northeast"
"107","BRANTLEY","GA",3,0.000215130871280029,4648.33333333333,-39.9935337859683,18561,93.7,3.5,2.1,97.9,13945,5.8,29.6,9.5,9.3,16.9,11.1,17.6,13.3,10.6,9.3,1.8,0.6,37031,49567,18904,20.3,24.1,5,15,46.6,17.2,8,4.4,3.7,80,8.2,98.6,1.4,41.89722,"0500000US13025","South"
"108","BRAXTON","WV",18,0.00157756354075372,633.888888888889,-22.8077398106217,14282,97.9,0.4,1.1,98.9,11410,13.9,29.4,10.7,6.7,13.3,13,11.7,19.3,9.6,12.6,2.3,0.8,42213,53644,21596,16.3,21.8,7.3,12.2,47.5,12.5,5.4,10.6,4.5,80.5,15.1,99.9,0.1,27.9594,"0500000US54007","South"
"109","BREMER","IA",13,0.000683419198822416,1463.23076923077,-7.3702642470551,24782,96.2,1,1.5,98.5,19022,3.2,20,5,2.9,8.7,7.6,10.8,19.7,16.8,18.3,6.1,4,68023,82266,32512,4.3,8.2,1.8,2,32.3,19.7,13.8,20.2,10.1,96.2,30.3,98.1,1.9,56.90744,"0500000US19017","Midwest"
"110","BROADWATER","MT",5,0.00107388316151203,931.2,-30.3834303320781,5834,96.1,0.1,2.8,97.2,4656,6.1,27.8,2.9,5.4,9.1,7.1,16.6,25.4,10.8,11.1,8.4,3.1,56469,77104,32362,3.1,6.9,1.8,3.8,36.7,22.5,8.2,19.1,7.9,94.4,27,99,1,4.892821,"0500000US30007","West"
"111","BROOKE","WV",22,0.00118899637896557,841.045454545455,-22.0657021646905,22772,96.4,1.7,0.9,99.1,18503,3.1,25.9,6.6,4.8,13.3,10.3,15.3,19.4,16.2,11.5,1.8,0.8,49772,58298,25537,8.6,13.6,2.7,6.1,41.7,21.6,8.5,12.2,7.2,91.2,19.4,98.7,1.3,255.2835,"0500000US54009","South"
"112","BROOKINGS","SD",11,0.000425531914893617,2350,-8.0373269114991,34239,92.5,1.6,3,97,25850,3.5,15.2,5.7,6,9.7,8.4,14.5,17.8,15.6,15.7,3.4,3.1,56370,71335,27968,5.7,15.4,1.4,3.1,28.6,18.3,9.3,25.3,13.9,95.4,39.2,93.8,6.2,43.21973,"0500000US46011","Midwest"
"113","BROOKS","GA",7,0.000596760443307758,1675.71428571429,-9.4156365387703,15622,61.6,34.3,5.7,94.3,11730,10.2,23.9,14.9,6.5,13.9,14.9,13.2,13.9,9.5,8.2,2.7,2.2,34322,55010,23421,22.7,27,6,11.3,38.1,20.8,8.7,10.5,4.7,82.8,15.2,96.2,3.8,31.68155,"0500000US13027","South"
"114","BROWN","IL",14,0.00253853127833182,393.928571428571,-29.0492957746479,6675,77.4,20.4,4.3,95.7,5515,4.3,16.7,3.7,7,10.1,7.7,11.7,22.4,16.9,15.5,2.6,2.4,58762,67824,22279,6.3,10,3.3,12.5,36.8,23.9,9.8,10.1,3.6,84.3,13.7,96.9,3.1,21.83665,"0500000US17009","Midwest"
"115","BROWN","MN",32,0.00164702249215091,607.15625,-19.8259963114425,25211,95.7,0.7,4.3,95.7,19429,2,15.6,3.2,4.9,10.3,10.6,13.1,21.1,16.9,13.9,3.3,2.6,57728,71471,30373,5.6,7.8,2.7,4.7,37.6,23.1,11.4,15.3,5.1,92.6,20.4,98,2,41.25602,"0500000US27015","Midwest"
"116","BROWN","NE",1,0.000428449014567267,2334,-40.0520156046814,2988,97.5,0,1.4,98.6,2334,0.6,13.2,5.8,8,15.3,13.4,15.6,17.1,13.2,7,3.1,1.5,41550,60443,28860,11.2,15.2,3,5,40.8,22.2,9.3,14.4,5.3,92,19.8,97.8,2.2,2.446462,"0500000US31017","Midwest"
"117","BROWN","OH",32,0.000956851957061268,1045.09375,-26.9998943252668,43679,97.1,0.8,1,99,33443,5.6,35,6.9,6,9,8.9,16.3,20.9,14.7,11.6,4,1.7,52356,64277,25637,12.1,15.9,3.3,9.3,46.1,19,8.1,9.6,4.6,87.4,14.2,99.4,0.6,89.1377,"0500000US39015","Midwest"
"118","BROWN","SD",13,0.000452520189362295,2209.84615384615,-13.8101559907069,38840,90,2.2,2.6,97.4,28728,2.2,12.8,5.5,4.7,10.1,10.7,13.7,17.7,16.1,13.8,4.2,3.5,56455,75524,31977,8,12,3.3,3.5,30.5,20.9,12.4,20.4,8.9,93.2,29.3,96.3,3.7,22.67327,"0500000US46013","Midwest"
"119","BROWN","WI",187,0.000993270196051353,1006.77540106952,-5.7376641258097,259786,85,2.3,8.4,91.6,188267,3.5,18.9,4.3,4.3,9,10.2,13.8,19.2,15.1,15,4.8,4.3,59963,77046,31213,7.5,10.3,3.2,4.8,30.2,19.4,12.7,20.7,8.9,92,29.6,94.1,5.9,490.0768,"0500000US55009","Midwest"
"120","BRULE","SD",5,0.00128733264675592,776.8,-23.2677902621723,5256,86.6,0,2.6,97.4,3884,2,12.7,5.9,5.9,10.1,11.9,15,24.4,7.9,10.8,2.7,5.4,50839,74483,28292,9.8,17.8,8.7,3.7,30.7,20.1,12,16.8,7.9,87.5,24.8,98.8,1.2,6.431396,"0500000US46015","Midwest"
"121","BRUNSWICK","NC",26,0.000250573427651741,3990.84615384615,-14.7237079349687,126860,83.7,10.3,4.8,95.2,103762,6.3,24.2,7,4.7,9.6,10.7,14.1,19.8,13.6,12.5,4.3,3.8,54406,70419,31204,9,12.9,2.6,7,28.6,22.6,10.6,18.2,10.4,90.4,28.6,96,4,149.3899,"0500000US37019","South"
"122","BRYAN","GA",10,0.000405367059872715,2466.9,-22.3990923468335,35885,77.1,14.8,6.8,93.2,24669,7.3,30.9,6.2,3.7,8.9,8.4,10.6,13.8,17,18.6,7.7,5.3,71322,86656,30892,11,14.1,2.8,5.2,25.6,23.5,10.2,20.7,11.9,91.9,32.6,95.4,4.6,82.01339,"0500000US13029","South"
"123","BRYAN","OK",22,0.000639553475391726,1563.59090909091,-28.8887215780756,45759,74.3,1.9,5.8,94.2,34399,5.6,19.9,8.2,5.9,14.2,12.7,15.3,17.2,10.7,10.5,2.6,2.8,43245,60665,23453,11.2,16.7,3.9,10.1,32,25.6,5.5,14.6,8.3,86,22.8,97.7,2.3,50.5899,"0500000US40013","South"
"124","BUCHANAN","IA",15,0.000975609756097561,1025,-8.12236286919831,21125,97.4,0.1,1.5,98.5,15375,3,23.1,3.7,4.8,9.4,10.3,13.5,19.6,15.9,14.2,4.7,3.9,61409,79904,31495,7,9.5,3.2,2.7,38.9,20.9,13.7,14.9,5.6,94.1,20.6,99.1,0.9,36.99142,"0500000US19019","Midwest"
"125","BUCKS","PA",306,0.000640812198048664,1560.51960784314,0.407186026232495,626370,88,4,5.1,94.9,477519,4.5,30.2,3.3,2.5,6.1,6.5,9.4,16,13.3,19,10.6,13.2,86055,114112,44103,4,6.1,1.9,4.3,28.8,16.7,7.9,24,16.4,93.9,40.5,91,9,1036.302,"0500000US42017","Northeast"
"126","BUENA VISTA","IA",10,0.000789577575996842,1266.5,-13.1911328779482,20260,77.4,2.7,25.2,74.8,12665,5.3,14.1,3.6,4.8,9.2,10.1,16.9,22.8,12.9,12,5.1,2.6,54556,71135,26607,9.4,13,13.4,8.9,29.5,19.5,9.1,13.7,5.9,77.8,19.6,81.5,18.5,35.24096,"0500000US19021","Midwest"
"127","BUFFALO","NE",29,0.000800220750551876,1249.65517241379,-25.3620939375129,49030,92.2,1.1,8.8,91.2,36240,3,15,5.7,4.7,9.7,10.4,13.4,19.1,14.1,14.3,4.7,3.9,56952,74978,30184,8.4,14.1,2.5,4.4,24.9,23.8,9.6,23.2,11.5,93,34.7,95.4,4.6,50.6393,"0500000US31019","Midwest"
"128","BUFFALO","SD",3,0.00233644859813084,428,13.3832976445396,2053,12.3,0.1,3.2,96.8,1284,18.1,13.4,17.9,11.7,13.7,9.6,15.2,18.1,9.9,2.3,1.1,0.5,32500,39854,11471,36,39.2,4,16.3,39.8,22.5,8,8.2,1.2,79.6,9.4,100,0,4.355064,"0500000US46017","Midwest"
"129","BUFFALO","WI",27,0.00261729352462195,382.074074074074,-11.5349544072948,13167,97,0.6,2.1,97.9,10316,2.1,24.9,4.3,4.2,11.3,8.7,13.8,23.6,14.8,13.2,3.8,2.3,57134,68951,29613,6.4,9.4,2.7,5.7,41.5,19.7,12.5,11.8,6.2,91.7,17.9,98.4,1.6,19.48388,"0500000US55011","Midwest"
"130","BULLOCH","GA",16,0.000273935077386659,3650.5,-11.9796370802201,74782,65.6,28.2,3.9,96.1,58408,8.6,21.7,10,8.7,13.6,11.1,14.2,16.2,10.1,11.4,2.2,2.5,41789,57557,21207,17.9,28.7,3.6,9.5,27.3,23.1,9.1,15,12.4,86.9,27.4,96.9,3.1,110.6331,"0500000US13031","South"
"131","BUNCOMBE","NC",80,0.000402783232134046,2482.725,7.5227853411128,254474,88.8,6.3,6.5,93.5,198618,4,20.1,4.9,6.2,10.8,12.1,15.3,18.9,11.1,12,4.2,4.5,50668,71864,31439,7.3,12.3,3,6,23.4,19.6,8.7,24.2,15,91,39.2,94.3,5.7,387.6241,"0500000US37021","South"
"132","BUREAU","IL",50,0.00196819398519918,508.08,-10.6201044386423,33381,93.6,0.9,9,91,25404,5.3,21.2,4.8,3.8,11,10.2,15.3,19.7,14.4,13.8,3.9,3.1,55940,69674,29126,9.5,12.6,2.2,6.2,38.4,23,10.5,13.4,6.3,91.6,19.7,96.3,3.7,38.40942,"0500000US17011","Midwest"
"133","BURKE","GA",16,0.000976264567697846,1024.3125,1.30123617436561,22550,48.5,48.6,3.1,96.9,16389,5,26.8,10.1,8.1,11.8,11.9,16.3,11.9,13.6,11.4,3.2,1.6,42773,56837,21334,20.4,24.8,6,14.8,37.4,20.1,9,7.6,5.1,79.2,12.6,98,2,27.26608,"0500000US13033","South"
"134","BURKE","NC",33,0.000469236566325878,2131.12121212121,-19.9885299687908,89712,84.7,6.5,6,94,70327,8.9,21.9,7.9,7.4,12.9,13.2,15.7,19,10.9,8,2.6,2.4,42516,58290,23466,13.8,18.1,7.3,11.8,30.5,22.4,11.5,10.8,5.8,80.9,16.6,95.6,4.4,177.2136,"0500000US37023","South"
"135","BURKE","ND",6,0.00393959290873276,253.833333333333,-38.2642998027613,2213,94.8,0.6,3.1,96.9,1523,1.8,23.6,2.3,7.8,9.4,3.5,11.5,15.6,16,19.2,7.5,7.3,74931,89066,35806,4.9,6.6,3.3,3.6,29.5,28.4,12.9,16.8,5.5,93.1,22.3,97.3,2.7,2.005288,"0500000US38013","Midwest"
"136","BURLEIGH","ND",38,0.000534699161366578,1870.21052631579,-24.936079054661,93737,91.3,2.1,2.3,97.7,71068,1.9,17.4,5,3.4,6.8,8.2,11.8,17.8,14.8,18.9,7.1,6,69719,88854,37764,4.8,8.3,2.6,3.4,23.3,20.7,14.8,25.5,9.5,94,35.1,97.9,2.1,57.41852,"0500000US38015","Midwest"
"137","BURNETT","WI",41,0.00328683662016995,304.243902439024,-14.7368421052632,15258,91.5,0.5,1.8,98.2,12474,5,28,6.5,5.6,10.9,10.9,16.1,21.9,13.4,10,2.4,2.3,49982,61369,28424,9.9,13.6,1.5,5.4,37.8,24,11.2,13.8,6.3,93.1,20,98.9,1.1,18.57202,"0500000US55013","Midwest"
"138","BURT","NE",5,0.000999600159936026,1000.4,-21.7925386715196,6528,95.2,0.7,2.9,97.1,5002,2.9,23.1,4.3,6,13.2,10.9,14.2,21.2,12.8,12.7,2.7,2.1,51482,65349,28499,8.6,11.7,2.8,6.7,37,21.9,13.4,13.7,4.4,90.4,18.1,98.5,1.5,13.27947,"0500000US31021","Midwest"
"139","BUTLER","IA",8,0.00070878001240365,1410.875,-19.5252896298389,14735,97.6,0.6,1.3,98.7,11287,3.3,23.6,4.3,5.8,8.5,9.3,15.3,22,15.6,13,3.5,2.8,55999,70241,29654,6.6,9.4,2.3,5,37.8,23.5,14,12.7,4.8,92.7,17.5,98.9,1.1,25.39907,"0500000US19023","Midwest"
"140","BUTLER","NE",8,0.00131298211061874,761.625,-31.6710875331565,8067,96.7,0.4,3.2,96.8,6093,3.1,22.9,4.9,4.3,8.7,9.9,16.4,21.6,14.5,14.6,3.1,2,55562,66899,28776,7,7.5,2.8,5.1,37.7,22.2,12.3,15.2,4.7,92.1,19.9,97.8,2.2,13.79208,"0500000US31023","Midwest"
"141","BUTLER","OH",282,0.00101567086501302,984.570921985816,-14.5920129454528,378294,84.7,8,4.6,95.4,277649,5.1,24.7,6.2,3.8,8.5,8.9,12.4,17.6,13.6,16.4,7.1,5.6,63358,82165,30777,8.3,13,2.8,6.9,32.8,19.9,7.9,19,10.9,90.3,29.8,94.2,5.8,810.7101,"0500000US39017","Midwest"
"142","BUTLER","PA",89,0.000607185252902891,1646.94382022472,-19.2684814862598,186566,95.9,0.9,1.4,98.6,146578,4.2,27.3,4.4,3.7,8.1,8.1,11.5,18.6,13.8,17.9,7,7,68472,88813,36383,5.4,8.3,1.4,4,33.2,16,10,22.8,12.6,94.6,35.4,97.6,2.4,236.5803,"0500000US42019","Northeast"
"143","BUTTE","SD",17,0.00221411825996353,451.647058823529,-32.8804347826087,10177,94.3,0.7,3.5,96.5,7678,3.8,19.6,4.8,9.7,12.9,11.7,17.6,19.2,6.5,11.3,2.4,3.8,44387,63626,26702,7.2,12.2,2.4,7,42.2,22.6,5.1,16.6,4.1,90.6,20.6,99.3,0.7,4.523076,"0500000US46019","Midwest"
"144","BUTTS","GA",1,5.39287062503371e-05,18543,-22.3580738985242,23750,68.6,28.9,3.2,96.8,18543,5.6,32.1,7.2,5.9,14.4,13.3,17.7,15,8.6,12.3,3.5,2,41845,62880,22360,19.1,23.8,4.6,16.2,44,17.5,6.4,8.3,3.1,79.2,11.4,97,3,129.2939,"0500000US13035","South"
"145","CABARRUS","NC",46,0.000328545614273164,3043.71739130435,-10.2347170740994,201448,71.6,17.7,10.2,89.8,140011,6,27.8,4.3,3.5,8,9.6,12.3,19.2,14.3,16,6.8,5.9,64174,83654,31050,7.7,10.9,3.5,6.5,25.2,23.8,9.9,20.6,10.5,90,31.2,92,8,557.66,"0500000US37025","South"
"146","CABELL","WV",71,0.000938185470017707,1065.88732394366,-13.4246093874812,95318,90.7,5,1.4,98.6,75678,5.4,20.9,12.9,8.7,13.7,11.3,13.8,15.1,9.8,9.3,2.4,2.9,38321,56507,24506,14.4,22.5,3.7,8.3,33.1,21,8.3,14.6,11.1,88,25.7,98.5,1.5,339.1863,"0500000US54011","South"
"147","CADDO","LA",151,0.000813034395123947,1229.96026490066,2.18413683419681,248361,46.4,48.9,2.8,97.2,185724,7.1,21.1,11.2,7.1,14.2,11.5,13.3,15.8,9.7,9.8,3.1,4.3,40866,63440,25902,17.7,23.3,3.8,9.7,33.4,22.8,6.8,14.6,8.9,86.6,23.5,97.7,2.3,282.6043,"0500000US22017","South"
"148","CADDO","OK",20,0.00096511122906915,1036.15,-22.815097730847,29342,63.1,2.2,12.5,87.5,20723,7.6,23.6,8.1,6.4,13.3,12.6,13.6,18.6,12.2,10.5,2.4,2.3,44588,59020,22062,16,20,4.7,9.8,39.9,23.7,5.7,12,4.3,85.5,16.3,95,5,22.96224,"0500000US40015","South"
